user_id,order_id,order_date,product_name,order_value,discount_given
C0010,O50539,2025-07-24,Pizza,920,71
C0010,O50540,2025-10-04,Fried Rice,473,94
C0010,O50541,2025-06-15,South Indian Thali,210,216
C0010,O50542,2025-10-16,South Indian Thali,301,266
C0010,O50543,2025-08-02,North Indian Thali,1311,40
C0010,O50544,2025-03-17,Noodles,1088,45
C0010,O50545,2025-06-09,Fried Rice,791,85
C0010,O50546,2025-04-02,North Indian Thali,872,201
C0010,O50547,2025-08-30,South Indian Thali,201,224
C0010,O50548,2025-10-16,Sandwich,788,115
C0010,O50549,2025-06-03,South Indian Thali,1117,102
C0010,O50550,2025-07-13,Fried Rice,1389,89
C0010,O50551,2025-06-23,Pizza,321,142
C0010,O50552,2025-04-16,Fried Rice,1086,122
C0010,O50553,2025-01-09,Fried Rice,973,72
C0010,O50554,2025-12-25,Pasta,422,40
C0010,O50555,2025-07-23,Burger,1487,177
C0010,O50556,2025-12-14,Pasta,1307,110
C0010,O50557,2025-09-08,South Indian Thali,582,6
C0010,O50558,2025-03-25,Fried Rice,407,21
C0010,O50559,2025-01-03,Burger,1350,296
C0011,O50560,2025-01-14,Pasta,1170,11
C0011,O50561,2025-03-28,Fried Rice,1108,24
C0011,O50562,2025-10-28,Veg Biryani,1466,121
C0011,O50563,2025-05-27,Pasta,949,172
C0011,O50564,2025-08-09,Burger,508,182
C0011,O50565,2025-10-15,Pasta,506,299
C0011,O50566,2025-03-23,Noodles,1113,210
C0011,O50567,2025-05-30,Noodles,748,58
C0011,O50568,2025-05-11,South Indian Thali,1123,201
C0011,O50569,2025-08-31,Veg Biryani,234,92
C0011,O50570,2025-07-26,Pizza,552,212
C0011,O50571,2025-06-08,Pizza,1156,23
C0011,O50572,2025-10-20,Burger,715,219
C0011,O50573,2025-12-30,Sandwich,731,151
C0011,O50574,2025-02-19,Pizza,1146,95
C0011,O50575,2025-04-15,Burger,619,249
C0011,O50576,2025-04-27,Veg Biryani,1065,227
C0011,O50577,2025-03-07,Sandwich,534,261
C0011,O50578,2025-10-22,Sandwich,954,185
C0011,O50579,2025-09-03,Noodles,836,267
C0011,O50580,2025-05-11,South Indian Thali,1460,17
C0011,O50581,2025-02-09,Fried Rice,220,224
C0011,O50582,2025-12-21,Sandwich,993,7
C0011,O50583,2025-04-10,Chicken Biryani,951,86
C0011,O50584,2025-10-25,Burger,1139,13
C0011,O50585,2025-11-30,Sandwich,201,292
C0011,O50586,2025-11-21,Sandwich,1204,40
C0011,O50587,2025-11-14,North Indian Thali,580,110
C0011,O50588,2025-01-14,Chicken Biryani,703,230
C0011,O50589,2025-03-25,North Indian Thali,329,230
C0011,O50590,2025-11-22,Sandwich,1368,27
C0011,O50591,2025-03-07,Fried Rice,1386,228
C0011,O50592,2025-09-18,Chicken Biryani,659,163
C0011,O50593,2025-10-28,Noodles,1118,286
C0011,O50594,2025-01-10,Pasta,829,269
C0011,O50595,2025-03-21,Sandwich,1043,256
C0011,O50596,2025-05-13,Sandwich,1499,263
C0011,O50597,2025-06-20,South Indian Thali,1171,0
C0011,O50598,2025-11-09,South Indian Thali,775,283
C0011,O50599,2025-05-01,North Indian Thali,1330,174
C0011,O50600,2025-07-23,Burger,364,119
C0011,O50601,2025-02-13,Fried Rice,355,206
C0011,O50602,2025-04-18,Burger,1474,129
C0011,O50603,2025-10-20,Pasta,1243,281
C0011,O50604,2025-10-12,Sandwich,1224,118
C0011,O50605,2025-02-04,Fried Rice,397,244
C0011,O50606,2025-02-28,Chicken Biryani,1036,160
C0011,O50607,2025-06-28,Sandwich,1429,11
C0011,O50608,2025-10-03,Noodles,892,241
C0011,O50609,2025-08-04,Sandwich,1474,298
C0011,O50610,2025-05-06,Pizza,416,284
C0011,O50611,2025-07-04,Fried Rice,1262,222
C0011,O50612,2025-07-03,Pizza,694,177
C0011,O50613,2025-10-21,North Indian Thali,350,125
C0011,O50614,2025-10-28,South Indian Thali,507,233
C0011,O50615,2025-01-08,Chicken Biryani,328,263
C0011,O50616,2025-06-06,Sandwich,716,85
C0011,O50617,2025-06-24,North Indian Thali,1416,118
C0011,O50618,2025-08-06,North Indian Thali,626,113
C0011,O50619,2025-05-25,Chicken Biryani,502,231
C0011,O50620,2025-03-17,Veg Biryani,1186,288
C0011,O50621,2025-01-01,Sandwich,1370,286
C0011,O50622,2025-05-22,Pizza,1276,68
C0011,O50623,2025-12-27,Fried Rice,1443,191
C0011,O50624,2025-03-04,Pizza,1384,168
C0011,O50625,2025-03-30,Chicken Biryani,887,268
C0011,O50626,2025-03-14,Pasta,788,158
C0011,O50627,2025-11-20,Sandwich,1325,131
C0011,O50628,2025-04-12,Noodles,218,81
C0011,O50629,2025-10-06,Burger,1050,128
C0011,O50630,2025-12-10,Fried Rice,1021,88
C0012,O50631,2025-05-23,Noodles,1288,75
C0012,O50632,2025-07-18,Noodles,342,92
C0012,O50633,2025-11-01,Sandwich,935,290
C0012,O50634,2025-04-12,Pasta,1490,109
C0012,O50635,2025-11-26,Sandwich,1161,264
C0012,O50636,2025-01-03,Pasta,284,281
C0012,O50637,2025-11-24,Veg Biryani,1015,116
C0012,O50638,2025-08-09,Fried Rice,1377,152
C0012,O50639,2025-01-12,Chicken Biryani,1356,292
C0012,O50640,2025-10-27,South Indian Thali,982,42
C0012,O50641,2025-12-09,Chicken Biryani,697,20
C0012,O50642,2025-04-17,Noodles,1214,116
C0012,O50643,2025-05-04,Burger,598,280
C0012,O50644,2025-10-19,Veg Biryani,914,50
C0012,O50645,2025-09-28,Chicken Biryani,523,276
C0012,O50646,2025-05-21,Chicken Biryani,669,274
C0012,O50647,2025-10-17,Burger,1163,51
C0012,O50648,2025-01-27,Burger,950,155
C0012,O50649,2025-10-18,Chicken Biryani,1367,105
C0012,O50650,2025-06-07,North Indian Thali,201,76
C0012,O50651,2025-05-12,Pizza,289,262
C0012,O50652,2025-12-17,Burger,1331,73
C0012,O50653,2025-02-08,Pizza,1108,158
C0012,O50654,2025-03-12,Fried Rice,1158,240
C0012,O50655,2025-10-25,Veg Biryani,1151,35
C0012,O50656,2025-03-25,North Indian Thali,1395,172
C0012,O50657,2025-12-28,Burger,758,140
C0012,O50658,2025-04-28,Fried Rice,925,219
C0012,O50659,2025-01-26,Pasta,720,270
C0012,O50660,2025-01-10,Noodles,1183,120
C0012,O50661,2025-05-05,Pizza,881,71
C0012,O50662,2025-06-01,North Indian Thali,919,48
C0012,O50663,2025-06-03,North Indian Thali,1058,292
C0012,O50664,2025-03-09,Veg Biryani,249,151
C0012,O50665,2025-01-19,Pizza,1283,166
C0012,O50666,2025-07-21,Pasta,1056,145
C0012,O50667,2025-06-13,Veg Biryani,1192,241
C0012,O50668,2025-03-10,North Indian Thali,886,48
C0012,O50669,2025-04-18,Chicken Biryani,1449,160
C0012,O50670,2025-04-29,Pasta,860,149
C0012,O50671,2025-10-20,North Indian Thali,618,159
C0012,O50672,2025-01-11,Sandwich,849,77
C0012,O50673,2025-03-18,Sandwich,708,253
C0012,O50674,2025-09-15,Burger,462,84
C0012,O50675,2025-05-26,Veg Biryani,836,166
C0012,O50676,2025-08-29,North Indian Thali,658,279
C0012,O50677,2025-07-07,Burger,501,18
C0012,O50678,2025-03-09,Veg Biryani,1441,101
C0012,O50679,2025-02-11,Pasta,487,166
C0012,O50680,2025-04-19,North Indian Thali,1205,35
C0013,O50681,2025-08-17,Veg Biryani,552,163
C0013,O50682,2025-03-14,North Indian Thali,847,69
C0013,O50683,2025-07-15,Chicken Biryani,760,129
C0013,O50684,2025-01-05,Noodles,627,26
C0013,O50685,2025-06-09,South Indian Thali,348,263
C0013,O50686,2025-08-18,Sandwich,266,299
C0013,O50687,2025-02-27,Noodles,1482,129
C0013,O50688,2025-08-03,Veg Biryani,1395,257
C0013,O50689,2025-04-12,South Indian Thali,1432,290
C0013,O50690,2025-12-20,Noodles,315,263
C0013,O50691,2025-05-30,Chicken Biryani,652,286
C0013,O50692,2025-10-30,Sandwich,1216,207
C0013,O50693,2025-04-16,Fried Rice,645,157
C0013,O50694,2025-05-01,Veg Biryani,254,11
C0013,O50695,2025-05-25,Sandwich,1179,2
C0013,O50696,2025-05-24,Noodles,436,278
C0013,O50697,2025-12-14,Fried Rice,826,103
C0013,O50698,2025-04-28,Pizza,1471,120
C0013,O50699,2025-10-13,Sandwich,348,83
C0013,O50700,2025-08-19,Pizza,999,160
C0013,O50701,2025-09-29,South Indian Thali,659,37
C0013,O50702,2025-08-14,Pasta,708,141
C0013,O50703,2025-10-19,North Indian Thali,680,150
C0013,O50704,2025-04-24,South Indian Thali,948,65
C0013,O50705,2025-12-27,Fried Rice,540,257
C0013,O50706,2025-09-06,Fried Rice,1168,179
C0013,O50707,2025-07-09,Sandwich,1419,261
C0013,O50708,2025-05-23,North Indian Thali,541,100
C0013,O50709,2025-09-01,Pasta,689,11
C0013,O50710,2025-08-27,Noodles,760,41
C0013,O50711,2025-06-15,Burger,793,290
C0013,O50712,2025-06-07,Veg Biryani,1439,157
C0013,O50713,2025-05-14,Pasta,1290,6
C0013,O50714,2025-01-14,Fried Rice,272,162
C0013,O50715,2025-03-07,Burger,1058,129
C0013,O50716,2025-07-25,Fried Rice,465,24
C0013,O50717,2025-10-08,North Indian Thali,452,288
C0013,O50718,2025-06-13,North Indian Thali,294,269
C0013,O50719,2025-11-17,Sandwich,1333,237
C0013,O50720,2025-01-25,Noodles,1340,24
C0013,O50721,2025-03-20,Chicken Biryani,1396,11
C0013,O50722,2025-10-15,Fried Rice,327,95
C0013,O50723,2025-04-02,Noodles,742,19
C0013,O50724,2025-05-26,Pizza,1188,159
C0013,O50725,2025-12-15,Fried Rice,242,253
C0013,O50726,2025-05-10,Burger,1283,150
C0013,O50727,2025-10-14,Noodles,1210,4
C0013,O50728,2025-09-23,Pasta,544,129
C0013,O50729,2025-09-24,Noodles,889,252
C0013,O50730,2025-02-25,Pasta,656,82
C0013,O50731,2025-04-09,North Indian Thali,348,155
C0013,O50732,2025-07-09,Pasta,1082,262
C0013,O50733,2025-03-21,South Indian Thali,599,251
C0013,O50734,2025-04-07,Chicken Biryani,1483,259
C0013,O50735,2025-04-13,South Indian Thali,984,100
C0013,O50736,2025-12-25,Burger,1019,220
C0013,O50737,2025-11-04,Veg Biryani,619,123
C0013,O50738,2025-08-19,Burger,1286,115
C0013,O50739,2025-07-10,Sandwich,967,6
C0013,O50740,2025-06-04,Fried Rice,291,13
C0013,O50741,2025-08-17,South Indian Thali,797,132
C0013,O50742,2025-07-02,Burger,585,61
C0013,O50743,2025-08-07,Fried Rice,604,245
C0013,O50744,2025-08-18,Fried Rice,860,137
C0013,O50745,2025-11-10,Fried Rice,1100,64
C0013,O50746,2025-01-13,Chicken Biryani,412,241
C0013,O50747,2025-08-01,Veg Biryani,537,172
C0013,O50748,2025-06-09,Pasta,363,187
C0013,O50749,2025-07-10,Burger,507,255
C0014,O50750,2025-07-15,Sandwich,745,51
C0014,O50751,2025-04-22,Burger,793,231
C0014,O50752,2025-08-15,Pasta,753,20
C0014,O50753,2025-02-11,North Indian Thali,596,112
C0014,O50754,2025-04-15,Noodles,391,16
C0014,O50755,2025-04-30,Fried Rice,592,128
C0014,O50756,2025-05-10,South Indian Thali,771,47
C0014,O50757,2025-01-29,South Indian Thali,1320,9
C0014,O50758,2025-08-30,Noodles,431,276
C0014,O50759,2025-10-11,Sandwich,914,246
C0014,O50760,2025-10-17,South Indian Thali,975,213
C0014,O50761,2025-07-19,Noodles,1144,78
C0014,O50762,2025-12-09,Noodles,1055,172
C0014,O50763,2025-03-10,Fried Rice,1139,86
C0014,O50764,2025-04-11,Pasta,1231,199
C0014,O50765,2025-03-28,Pasta,242,108
C0014,O50766,2025-06-01,Pasta,1240,132
C0014,O50767,2025-05-28,Burger,476,231
C0014,O50768,2025-11-10,Veg Biryani,565,227
C0014,O50769,2025-05-19,Burger,635,210
C0014,O50770,2025-01-28,Noodles,762,260
C0014,O50771,2025-09-18,Veg Biryani,549,7
C0014,O50772,2025-11-16,South Indian Thali,337,37
C0014,O50773,2025-04-21,Pizza,1191,219
C0014,O50774,2025-12-03,Burger,1446,135
C0014,O50775,2025-09-13,Burger,559,48
C0014,O50776,2025-10-19,Fried Rice,1035,77
C0014,O50777,2025-04-15,Pasta,368,216
C0014,O50778,2025-04-29,North Indian Thali,389,254
C0014,O50779,2025-09-23,South Indian Thali,348,163
C0014,O50780,2025-05-20,North Indian Thali,969,268
C0014,O50781,2025-06-30,Pasta,359,287
C0014,O50782,2025-10-15,Veg Biryani,1091,225
C0014,O50783,2025-01-11,Burger,721,270
C0014,O50784,2025-09-30,Pasta,1135,182
C0014,O50785,2025-06-02,Burger,687,123
C0014,O50786,2025-04-24,Noodles,989,212
C0014,O50787,2025-06-21,Pizza,885,112
C0014,O50788,2025-05-02,Pasta,1445,118
C0014,O50789,2025-02-08,Chicken Biryani,696,267
C0014,O50790,2025-08-21,South Indian Thali,1142,17
C0014,O50791,2025-05-29,Pizza,1221,148
C0014,O50792,2025-05-06,Pasta,501,237
C0014,O50793,2025-05-15,Chicken Biryani,862,235
C0014,O50794,2025-08-12,Chicken Biryani,402,255
C0014,O50795,2025-03-27,South Indian Thali,861,234
C0014,O50796,2025-12-11,Pasta,733,284
C0014,O50797,2025-09-26,Pizza,969,28
C0014,O50798,2025-08-01,Fried Rice,662,282
C0014,O50799,2025-02-19,Veg Biryani,287,43
C0014,O50800,2025-10-05,Chicken Biryani,620,188
C0014,O50801,2025-12-19,North Indian Thali,895,2
C0014,O50802,2025-07-10,Pasta,218,22
C0014,O50803,2025-01-30,Fried Rice,307,280
C0014,O50804,2025-05-08,Fried Rice,1452,110
C0015,O50805,2025-12-28,Fried Rice,1409,143
C0015,O50806,2025-03-13,Noodles,328,260
C0015,O50807,2025-01-03,Pizza,648,103
C0015,O50808,2025-08-12,Chicken Biryani,1073,9
C0015,O50809,2025-10-29,Pasta,430,218
C0015,O50810,2025-03-07,Fried Rice,1136,111
C0015,O50811,2025-01-13,Veg Biryani,699,85
C0015,O50812,2025-08-22,Veg Biryani,801,53
C0015,O50813,2025-01-12,Sandwich,408,13
C0015,O50814,2025-05-01,Fried Rice,1243,74
C0015,O50815,2025-08-31,Veg Biryani,1214,69
C0015,O50816,2025-11-08,North Indian Thali,1434,100
C0015,O50817,2025-07-05,Chicken Biryani,331,110
C0015,O50818,2025-05-12,Pizza,1243,23
C0015,O50819,2025-08-15,Pizza,1377,292
C0015,O50820,2025-08-18,North Indian Thali,1021,201
C0015,O50821,2025-02-07,Pasta,1141,259
C0015,O50822,2025-07-07,Veg Biryani,1280,19
C0015,O50823,2025-09-30,Burger,1342,70
C0015,O50824,2025-01-04,Veg Biryani,1444,13
C0015,O50825,2025-01-03,South Indian Thali,535,185
C0015,O50826,2025-02-24,Sandwich,699,253
C0015,O50827,2025-01-24,North Indian Thali,361,157
C0015,O50828,2025-03-23,North Indian Thali,358,187
C0015,O50829,2025-03-01,North Indian Thali,1114,210
C0015,O50830,2025-06-01,Burger,1332,75
C0015,O50831,2025-01-30,South Indian Thali,1197,116
C0015,O50832,2025-12-22,Sandwich,218,172
C0015,O50833,2025-08-16,Fried Rice,382,112
C0015,O50834,2025-07-02,Fried Rice,680,145
C0015,O50835,2025-11-15,Pasta,1336,250
C0015,O50836,2025-09-08,North Indian Thali,1170,117
C0015,O50837,2025-10-28,Sandwich,360,197
C0015,O50838,2025-09-17,Pasta,859,239
C0015,O50839,2025-02-16,North Indian Thali,598,197
C0015,O50840,2025-02-16,North Indian Thali,277,123
C0015,O50841,2025-03-16,Chicken Biryani,336,89
C0016,O50842,2025-11-21,North Indian Thali,699,60
C0016,O50843,2025-05-18,Veg Biryani,249,258
C0016,O50844,2025-04-17,Burger,453,117
C0016,O50845,2025-07-17,Burger,762,244
C0016,O50846,2025-02-04,Pasta,1121,68
C0016,O50847,2025-12-15,Veg Biryani,248,73
C0016,O50848,2025-07-11,Pizza,460,69
C0016,O50849,2025-03-31,Burger,1483,125
C0016,O50850,2025-08-19,Pizza,1209,128
C0016,O50851,2025-10-07,South Indian Thali,811,296
C0016,O50852,2025-07-01,Veg Biryani,885,187
C0016,O50853,2025-02-26,Pizza,1184,35
C0016,O50854,2025-08-01,Chicken Biryani,1125,105
C0016,O50855,2025-12-08,Sandwich,1443,162
C0016,O50856,2025-08-08,Fried Rice,469,119
C0016,O50857,2025-12-02,North Indian Thali,1405,105
C0016,O50858,2025-08-05,Fried Rice,404,69
C0016,O50859,2025-02-13,Pasta,1040,227
C0016,O50860,2025-07-03,Chicken Biryani,795,249
C0016,O50861,2025-12-29,Burger,395,177
C0016,O50862,2025-01-07,Pasta,1293,126
C0016,O50863,2025-06-09,Pasta,1426,147
C0016,O50864,2025-05-23,Fried Rice,1143,198
C0016,O50865,2025-06-03,Veg Biryani,691,141
C0016,O50866,2025-11-09,Burger,364,20
C0016,O50867,2025-03-23,Pasta,1354,86
C0016,O50868,2025-08-06,North Indian Thali,1183,160
C0016,O50869,2025-06-27,Burger,828,195
C0016,O50870,2025-11-23,Sandwich,797,288
C0016,O50871,2025-03-22,Veg Biryani,772,27
C0016,O50872,2025-02-12,South Indian Thali,622,85
C0016,O50873,2025-06-26,Burger,728,97
C0016,O50874,2025-07-17,Pizza,809,64
C0016,O50875,2025-11-26,Pasta,1052,4
C0016,O50876,2025-01-02,Pizza,221,111
C0016,O50877,2025-02-26,Veg Biryani,1289,97
C0016,O50878,2025-05-24,Chicken Biryani,634,124
C0016,O50879,2025-06-16,Pizza,1309,75
C0016,O50880,2025-12-10,Pasta,770,137
C0016,O50881,2025-04-09,North Indian Thali,442,48
C0016,O50882,2025-02-01,North Indian Thali,590,276
C0016,O50883,2025-01-20,Pasta,1377,67
C0016,O50884,2025-08-02,Fried Rice,575,231
C0016,O50885,2025-08-01,Veg Biryani,278,213
C0016,O50886,2025-04-26,Fried Rice,803,269
C0017,O50887,2025-06-17,Pasta,257,283
C0017,O50888,2025-01-26,Sandwich,1080,65
C0017,O50889,2025-09-05,Pasta,1477,43
C0017,O50890,2025-04-07,South Indian Thali,1211,226
C0017,O50891,2025-09-19,South Indian Thali,878,278
C0017,O50892,2025-03-30,Fried Rice,578,177
C0017,O50893,2025-07-16,Fried Rice,506,266
C0017,O50894,2025-09-25,Veg Biryani,207,296
C0017,O50895,2025-06-13,North Indian Thali,684,84
C0017,O50896,2025-03-13,Chicken Biryani,766,46
C0017,O50897,2025-08-26,Sandwich,1327,209
C0017,O50898,2025-02-11,Noodles,1027,267
C0017,O50899,2025-09-20,North Indian Thali,1047,258
C0017,O50900,2025-10-10,Pasta,239,219
C0017,O50901,2025-05-09,Chicken Biryani,1214,7
C0017,O50902,2025-04-11,Veg Biryani,1127,175
C0017,O50903,2025-04-17,Burger,812,259
C0017,O50904,2025-09-03,North Indian Thali,743,136
C0017,O50905,2025-01-12,North Indian Thali,1013,15
C0017,O50906,2025-05-09,Chicken Biryani,774,108
C0017,O50907,2025-01-21,Pasta,869,268
C0017,O50908,2025-06-11,North Indian Thali,1483,101
C0017,O50909,2025-08-11,Chicken Biryani,446,127
C0017,O50910,2025-10-10,Pizza,330,195
C0017,O50911,2025-10-08,Fried Rice,1129,153
C0017,O50912,2025-05-13,South Indian Thali,426,188
C0017,O50913,2025-09-22,Fried Rice,845,210
C0017,O50914,2025-03-01,Pasta,1142,212
C0017,O50915,2025-08-04,Pizza,1449,130
C0017,O50916,2025-03-17,North Indian Thali,675,285
C0017,O50917,2025-10-04,Sandwich,355,247
C0017,O50918,2025-08-06,Fried Rice,389,162
C0017,O50919,2025-06-29,Veg Biryani,745,40
C0017,O50920,2025-11-03,Fried Rice,1142,74
C0017,O50921,2025-10-06,Noodles,1399,149
C0017,O50922,2025-09-30,Sandwich,1036,107
C0017,O50923,2025-05-19,Noodles,1061,270
C0017,O50924,2025-12-13,Noodles,1130,288
C0017,O50925,2025-07-31,Veg Biryani,1092,271
C0017,O50926,2025-03-07,Pizza,682,247
C0017,O50927,2025-06-05,Noodles,1270,200
C0017,O50928,2025-05-28,Sandwich,323,0
C0017,O50929,2025-09-04,Fried Rice,1054,127
C0017,O50930,2025-07-10,Pasta,715,293
C0017,O50931,2025-05-23,Sandwich,1414,20
C0017,O50932,2025-08-15,South Indian Thali,1148,141
C0017,O50933,2025-02-08,Chicken Biryani,592,251
C0017,O50934,2025-11-29,Fried Rice,1430,209
C0017,O50935,2025-04-25,Veg Biryani,845,250
C0017,O50936,2025-08-07,Noodles,606,90
C0017,O50937,2025-12-20,Pasta,1087,45
C0017,O50938,2025-02-07,Noodles,341,99
C0017,O50939,2025-11-24,Veg Biryani,901,34
C0017,O50940,2025-05-27,Sandwich,795,280
C0017,O50941,2025-12-10,South Indian Thali,469,153
C0017,O50942,2025-04-12,Chicken Biryani,861,82
C0018,O50943,2025-10-02,South Indian Thali,483,172
C0018,O50944,2025-11-23,Fried Rice,1286,72
C0018,O50945,2025-09-08,Sandwich,832,274
C0018,O50946,2025-04-30,Chicken Biryani,1133,163
C0018,O50947,2025-10-13,Burger,464,160
C0018,O50948,2025-11-04,South Indian Thali,288,141
C0018,O50949,2025-07-22,Noodles,1020,226
C0018,O50950,2025-11-30,North Indian Thali,421,40
C0018,O50951,2025-07-15,Fried Rice,267,263
C0018,O50952,2025-01-02,Fried Rice,1350,254
C0018,O50953,2025-07-02,Chicken Biryani,1239,61
C0018,O50954,2025-06-07,Burger,467,34
C0018,O50955,2025-09-24,Pasta,693,49
C0018,O50956,2025-09-12,South Indian Thali,860,275
C0018,O50957,2025-12-23,Pizza,1212,200
C0018,O50958,2025-11-20,Pasta,1258,215
C0018,O50959,2025-03-06,Fried Rice,1231,75
C0018,O50960,2025-06-23,Fried Rice,758,14
C0018,O50961,2025-12-27,Veg Biryani,858,25
C0018,O50962,2025-11-04,Chicken Biryani,804,231
C0018,O50963,2025-01-21,North Indian Thali,704,156
C0018,O50964,2025-06-28,Burger,331,27
C0018,O50965,2025-09-17,Pizza,275,66
C0018,O50966,2025-12-08,Pasta,393,161
C0018,O50967,2025-12-13,South Indian Thali,1150,256
C0018,O50968,2025-03-13,Chicken Biryani,1310,261
C0018,O50969,2025-08-02,South Indian Thali,772,267
C0018,O50970,2025-09-19,Sandwich,929,282
C0018,O50971,2025-05-16,Veg Biryani,561,92
C0018,O50972,2025-04-19,Burger,952,141
C0018,O50973,2025-10-18,Veg Biryani,948,176
C0018,O50974,2025-05-21,Fried Rice,900,48
C0018,O50975,2025-10-29,Veg Biryani,1080,189
C0018,O50976,2025-05-16,Pizza,754,89
C0018,O50977,2025-10-22,Fried Rice,540,244
C0018,O50978,2025-07-11,Pasta,517,105
C0018,O50979,2025-12-29,South Indian Thali,581,232
C0018,O50980,2025-09-22,Pasta,1016,40
C0018,O50981,2025-01-17,Sandwich,1055,276
C0018,O50982,2025-11-03,Fried Rice,382,40
C0018,O50983,2025-02-08,Fried Rice,596,191
C0018,O50984,2025-09-24,Burger,1106,126
C0018,O50985,2025-02-15,Fried Rice,200,167
C0018,O50986,2025-04-18,South Indian Thali,218,71
C0018,O50987,2025-04-19,Pizza,1491,239
C0018,O50988,2025-10-28,Sandwich,801,102
C0018,O50989,2025-09-07,Burger,719,152
C0018,O50990,2025-12-13,North Indian Thali,373,157
C0018,O50991,2025-08-03,South Indian Thali,1049,145
C0018,O50992,2025-11-20,Pizza,1189,160
C0018,O50993,2025-05-07,Veg Biryani,619,81
C0018,O50994,2025-05-27,Pasta,611,83
C0018,O50995,2025-04-23,Sandwich,531,242
C0018,O50996,2025-05-23,Noodles,240,257
C0018,O50997,2025-10-12,South Indian Thali,304,201
C0018,O50998,2025-11-03,Pasta,1489,209
C0018,O50999,2025-02-20,Chicken Biryani,1341,200
C0018,O51000,2025-02-08,Pasta,970,83
C0018,O51001,2025-06-04,Pasta,828,1
C0018,O51002,2025-04-03,North Indian Thali,586,295
C0018,O51003,2025-09-15,North Indian Thali,1304,267
C0018,O51004,2025-08-23,Fried Rice,1185,212
C0018,O51005,2025-03-03,Pizza,248,126
C0018,O51006,2025-08-11,Fried Rice,1120,278
C0018,O51007,2025-10-21,South Indian Thali,476,106
C0018,O51008,2025-05-26,Fried Rice,619,98
C0018,O51009,2025-03-14,Noodles,1253,187
C0018,O51010,2025-12-30,Noodles,394,155
C0018,O51011,2025-06-21,South Indian Thali,1046,40
C0018,O51012,2025-03-04,South Indian Thali,222,74
C0018,O51013,2025-02-17,Sandwich,871,117
C0018,O51014,2025-04-10,Fried Rice,878,289
C0018,O51015,2025-06-05,Noodles,1132,6
C0018,O51016,2025-07-15,Burger,620,55
C0018,O51017,2025-11-17,Burger,1416,46
C0019,O51018,2025-10-02,North Indian Thali,1425,125
C0019,O51019,2025-11-01,Sandwich,1080,293
C0019,O51020,2025-03-05,Burger,524,175
C0019,O51021,2025-04-26,Sandwich,1427,30
C0019,O51022,2025-04-23,Chicken Biryani,1036,66
C0019,O51023,2025-03-16,Noodles,756,259
C0019,O51024,2025-06-03,Fried Rice,1378,233
C0019,O51025,2025-02-20,Sandwich,461,124
C0019,O51026,2025-09-02,Sandwich,741,121
C0019,O51027,2025-05-05,Pizza,369,123
C0019,O51028,2025-12-23,Fried Rice,1258,86
C0019,O51029,2025-05-14,Chicken Biryani,985,200
C0019,O51030,2025-10-12,Pizza,276,58
C0019,O51031,2025-05-06,South Indian Thali,308,223
C0019,O51032,2025-10-05,North Indian Thali,267,68
C0019,O51033,2025-06-14,Noodles,504,161
C0019,O51034,2025-12-31,Veg Biryani,1020,41
C0019,O51035,2025-12-20,Fried Rice,1332,50
C0019,O51036,2025-09-07,Veg Biryani,540,20
C0019,O51037,2025-10-27,South Indian Thali,338,91
